utterance|intent|domain|dialogue_id
how do i link a card i already have?|card_linking|BANKING77|single_sen
i would like to link my card. how do i do it?|card_linking|BANKING77|single_sen
can you please show me where i can find the location to link my card?|card_linking|BANKING77|single_sen
where do i go if i want to link my new card?|card_linking|BANKING77|single_sen
is there a way to make my old card usable with the app?|card_linking|BANKING77|single_sen
can i reactivate a card i thought i lost?|card_linking|BANKING77|single_sen
how do i link my card|card_linking|BANKING77|single_sen
where do i need to go in the app to enter my card info?|card_linking|BANKING77|single_sen
i have found my lost or stolen card. is there a way i can link the card with my account through my app again?|card_linking|BANKING77|single_sen
could you help me reactivate my card? it was previously lost, but i found it this morning in my jacket.|card_linking|BANKING77|single_sen
i already have one of your cards, how do i link them?|card_linking|BANKING77|single_sen
how do i link my replacement card?|card_linking|BANKING77|single_sen
can i link another card to my account?|card_linking|BANKING77|single_sen
i need to know your exchange rates.|exchange_rate|BANKING77|single_sen
what exchange rates do you offer?|exchange_rate|BANKING77|single_sen
how did you come up with your exchange rates?|exchange_rate|BANKING77|single_sen
where do you guys acquire your exchange rate?|exchange_rate|BANKING77|single_sen
how do i find the exchange rate?|exchange_rate|BANKING77|single_sen
what are your international exchange rates?|exchange_rate|BANKING77|single_sen
how often do your exchange rates change|exchange_rate|BANKING77|single_sen
please advise what is the exchange rate|exchange_rate|BANKING77|single_sen
how are exchange rates calculated?|exchange_rate|BANKING77|single_sen
what are exchange rates based on|exchange_rate|BANKING77|single_sen
what are exchange rates|exchange_rate|BANKING77|single_sen
what are the most current exchange rates?|exchange_rate|BANKING77|single_sen
can you explain your exchange rate policy to me?|exchange_rate|BANKING77|single_sen
is it a good time to exchange?|exchange_rate|BANKING77|single_sen
what is the exchange rate like on this app?|exchange_rate|BANKING77|single_sen
do you have a list of exchange rates?|exchange_rate|BANKING77|single_sen
can you tell me where you get your exchange rates?|exchange_rate|BANKING77|single_sen
will i get a curreng foreign exchange rate?|exchange_rate|BANKING77|single_sen
what currencies is an exchange rate calculated in?|exchange_rate|BANKING77|single_sen
where do you get your exchange rates from?|exchange_rate|BANKING77|single_sen
what is the base of the exchange rates?|exchange_rate|BANKING77|single_sen
what exchange rate do you use?|exchange_rate|BANKING77|single_sen
the exchange rates are?|exchange_rate|BANKING77|single_sen
what do you base your exchange rates on?|exchange_rate|BANKING77|single_sen
what foreign exchange rate will you use?|exchange_rate|BANKING77|single_sen
how much will i get with the exchange rate?|exchange_rate|BANKING77|single_sen
the exchange rate would be?|exchange_rate|BANKING77|single_sen
what is the exchange rate like?|exchange_rate|BANKING77|single_sen
how do your exchange rates work?|exchange_rate|BANKING77|single_sen
what is the exchange rate?|exchange_rate|BANKING77|single_sen
where did your guys exchange rates come from?|exchange_rate|BANKING77|single_sen
how are you determining your exchange rates?|exchange_rate|BANKING77|single_sen
i'm trying to figure out the current exchange rate.|exchange_rate|BANKING77|single_sen
from where are you getting your exchange rates?|exchange_rate|BANKING77|single_sen
can you tell me the foreign exchange rate?|exchange_rate|BANKING77|single_sen
why do your exchange rates change|exchange_rate|BANKING77|single_sen
what kind of foreign exchange rate will i get when i exchange my money?|exchange_rate|BANKING77|single_sen
what is my foreign exchange rate?|exchange_rate|BANKING77|single_sen
when does the rate get determined|exchange_rate|BANKING77|single_sen
what is the current exchange rate for me?|exchange_rate|BANKING77|single_sen
i purchased something in a foreign currency but the rate applied is wrong|card_payment_wrong_exchange_rate|BANKING77|single_sen
i made a currency exchange and think i was charged more than i should of been.|card_payment_wrong_exchange_rate|BANKING77|single_sen
the card payment exchange rate is wrong|card_payment_wrong_exchange_rate|BANKING77|single_sen
the exchange rate was wrong when i bought something outside the country.|card_payment_wrong_exchange_rate|BANKING77|single_sen
the exchange rate on my purchase is wrong.|card_payment_wrong_exchange_rate|BANKING77|single_sen
this rate is too low. are you sure your using the right exchange rate.|card_payment_wrong_exchange_rate|BANKING77|single_sen
i bought something, but the exchange rate looks wrong.|card_payment_wrong_exchange_rate|BANKING77|single_sen
the rate applied to my foreign purchase was incorrect|card_payment_wrong_exchange_rate|BANKING77|single_sen
i bought something in a foreign currency but the rate applied is wrong!|card_payment_wrong_exchange_rate|BANKING77|single_sen
my exchange went wrong. i swapped russian ruble for uk pounds and was charged too much.|card_payment_wrong_exchange_rate|BANKING77|single_sen
you did not apply the correct exchange rate for an item that i bought.|card_payment_wrong_exchange_rate|BANKING77|single_sen
the rate of exchange for my card payment is incorrect|card_payment_wrong_exchange_rate|BANKING77|single_sen
the rate for a currency exchange was wrong when i bought something.|card_payment_wrong_exchange_rate|BANKING77|single_sen
why is the exchange rate wrong when i purchase something abroad?|card_payment_wrong_exchange_rate|BANKING77|single_sen
i bought an item and noticed the exchange rate was not correct.|card_payment_wrong_exchange_rate|BANKING77|single_sen
i bought something overseas and the wrong exchange rate is on my statement.|card_payment_wrong_exchange_rate|BANKING77|single_sen
the exchange rate for my transaction last saturday seems to have been wrong i got charged extra.  please fix.|card_payment_wrong_exchange_rate|BANKING77|single_sen
why is your exchange rate for my card payment wrong|card_payment_wrong_exchange_rate|BANKING77|single_sen
why am i being charged more ?|card_payment_wrong_exchange_rate|BANKING77|single_sen
i purchased an item and the exchange rate i was given was incorrect.|card_payment_wrong_exchange_rate|BANKING77|single_sen
i don't think my card payment exchange rate is correct.|card_payment_wrong_exchange_rate|BANKING77|single_sen
when i made a purchase last saturday, i was charged extra. did i receive the right exchange rate?|card_payment_wrong_exchange_rate|BANKING77|single_sen
they charged me wrong for a currency exchange on a purchase.|card_payment_wrong_exchange_rate|BANKING77|single_sen
i believe my card payment exchange rate is incorrect.|card_payment_wrong_exchange_rate|BANKING77|single_sen
hi, i have been overcharged for my payment last saturday. i guess exchange rate was wrong.|card_payment_wrong_exchange_rate|BANKING77|single_sen
the exchange rate seems off on this transaction|card_payment_wrong_exchange_rate|BANKING77|single_sen
the exchange rate given to me wasn't correct, after i purchased an item|card_payment_wrong_exchange_rate|BANKING77|single_sen
hi, i don't think your exchange rate is right. i need you to check the official interbank exchange please.|card_payment_wrong_exchange_rate|BANKING77|single_sen
i'm pretty sure something went wrong with my exchange. i changed russian ruble to uk pounds and was charged way too much!|card_payment_wrong_exchange_rate|BANKING77|single_sen
i wasn't applied the correct exchange rate for an item i bought|card_payment_wrong_exchange_rate|BANKING77|single_sen
the conversion value for my card payments is incorrect.|card_payment_wrong_exchange_rate|BANKING77|single_sen
the wrong exchange rate was used when i bought something with a foriegn currency.|card_payment_wrong_exchange_rate|BANKING77|single_sen
i paid for something in foreign currency but noticed the exchange rate is incorrect.|card_payment_wrong_exchange_rate|BANKING77|single_sen
the incorrect rate was used in my foreign purchase|card_payment_wrong_exchange_rate|BANKING77|single_sen
why was the exchange rate incorrect for an item i recently bought?|card_payment_wrong_exchange_rate|BANKING77|single_sen
why is my exchange rate wrong for an item i bought?|card_payment_wrong_exchange_rate|BANKING77|single_sen
how can i check the exchange rate applied to my transaction?|card_payment_wrong_exchange_rate|BANKING77|single_sen
your exchange rate is totally wrong for my card payment|card_payment_wrong_exchange_rate|BANKING77|single_sen
the wrong rate was applied to an item i bought in a currency different from mine. can this be changed?|card_payment_wrong_exchange_rate|BANKING77|single_sen
i go the wrong exchange rate applied to my purchase in a foreign country.|card_payment_wrong_exchange_rate|BANKING77|single_sen
my statement has a dollar i have been charged showing up on it.|extra_charge_on_statement|BANKING77|single_sen
why is there a fee for an extra pound in my statement?|extra_charge_on_statement|BANKING77|single_sen
i'm not okay with this fee on my statement.|extra_charge_on_statement|BANKING77|single_sen
why is there an extra dollar charged to my account?|extra_charge_on_statement|BANKING77|single_sen
there is a fee i don't recognize on my statement.|extra_charge_on_statement|BANKING77|single_sen
i would like a refund on the extra pound i was charged.|extra_charge_on_statement|BANKING77|single_sen
can you explain what this random $1 charge is?|extra_charge_on_statement|BANKING77|single_sen
what is this $1 charge on my statement?|extra_charge_on_statement|BANKING77|single_sen
why does my statement have these extra charges?|extra_charge_on_statement|BANKING77|single_sen
i do not remember purchasing anything for 1£, and it is on my statement. can you please tell me what that is about?|extra_charge_on_statement|BANKING77|single_sen
i can see an extra 1£ charge on my app. why did you charge me extra?|extra_charge_on_statement|BANKING77|single_sen
can you tell me why i noticed a $1 charge on my statement?|extra_charge_on_statement|BANKING77|single_sen
when will the $1 transaction be credited to me?|extra_charge_on_statement|BANKING77|single_sen
where did this fee come from?|extra_charge_on_statement|BANKING77|single_sen
i noticed an extra $1 charge on my statement, can you tell me why that is?|extra_charge_on_statement|BANKING77|single_sen
there is an extra $1 charge|extra_charge_on_statement|BANKING77|single_sen
i need information about an extra €1 fee in my statement.|extra_charge_on_statement|BANKING77|single_sen
why is there an extra 1 pound charge on my card?|extra_charge_on_statement|BANKING77|single_sen
why are there so many fees on my statement?|extra_charge_on_statement|BANKING77|single_sen
what would be the reason there's an extra fee on my statement?|extra_charge_on_statement|BANKING77|single_sen
where did this 1 euro fee come from?|extra_charge_on_statement|BANKING77|single_sen
i got a extra €1 fee in my statement|extra_charge_on_statement|BANKING77|single_sen
i have a 1 euro fee on my statement.|extra_charge_on_statement|BANKING77|single_sen
why was i overcharged a pound!?|extra_charge_on_statement|BANKING77|single_sen
something went wrong, i was charged an extra pound?|extra_charge_on_statement|BANKING77|single_sen
where did the extra fee on my statement come from?|extra_charge_on_statement|BANKING77|single_sen
there is an extra charge on my app that i was not told about or i was aware of!|extra_charge_on_statement|BANKING77|single_sen
i am seeing an extra fee on my statement what is that for?|extra_charge_on_statement|BANKING77|single_sen
what is this €1 fee in my statement?|extra_charge_on_statement|BANKING77|single_sen
i am a new customer, and i happened to look at my app and there is a charge i am not familiar with.  could you tell me why the extra charge is there?|extra_charge_on_statement|BANKING77|single_sen
for some reason my account's been charged an extra dollar.|extra_charge_on_statement|BANKING77|single_sen
there is a transaction for $1 and i don't know why it was charged.|extra_charge_on_statement|BANKING77|single_sen
"can you help me with a weird charge?  it's a pound charge that never goes away from the statement view on the app i'm using.  it's not described as anything but ""pending"", and that status has never changed during the last two days."|extra_charge_on_statement|BANKING77|single_sen
what is the purpose of the extra fee that is showing up on my statement?|extra_charge_on_statement|BANKING77|single_sen
$1 extra has been charged on my statement, why is that?|extra_charge_on_statement|BANKING77|single_sen
what is the extra  €1 fee in my statement|extra_charge_on_statement|BANKING77|single_sen
it's been two weeks, why has the transaction for $1.00 not been reversed?|extra_charge_on_statement|BANKING77|single_sen
what is the €1 fee for?|extra_charge_on_statement|BANKING77|single_sen
i'm quite confused as to what is going on. there is some odd extra pound charge on my statement in the app that's just listed as pending and doesn't go away since a couple days.|extra_charge_on_statement|BANKING77|single_sen
can you please check why i am having this extra fee on my statement.|extra_charge_on_statement|BANKING77|single_sen
my withdrawl is still pending.  why?|pending_cash_withdrawal|BANKING77|single_sen
my card was denied at an atm earlier today but the transaction is pending. please cancel it as i did not receive my money.|pending_cash_withdrawal|BANKING77|single_sen
my transaction is still showing that is pending from my cash withdrawal.|pending_cash_withdrawal|BANKING77|single_sen
hey i tried to get some money out earlier but the machine didn't work. now just saw the transaction still seems in progress! can you please check what's going there, seems something is broken, i don't want to be charged for money that i haven't actually received!|pending_cash_withdrawal|BANKING77|single_sen
how long does the cash withdrawal take to pend?|pending_cash_withdrawal|BANKING77|single_sen
why is it taking so long for my cash withdrawal to no longer show as pending?|pending_cash_withdrawal|BANKING77|single_sen
i tried taking money from the atm but no money came out, but the transaction is still pending? how is this possible?|pending_cash_withdrawal|BANKING77|single_sen
i got some cash of an atm earlier but this shows up as pending in the app. how can this be still pending, i've got the cash already?|pending_cash_withdrawal|BANKING77|single_sen
why is my withdrawal still pending?|pending_cash_withdrawal|BANKING77|single_sen
are you sure when the withdrawal will show?|pending_cash_withdrawal|BANKING77|single_sen
hi! i was wondering if you can help me. i used the city centre atm to get some cash, but the machine declined my card. my account shows that transaction is still pending. i didn't receive the money, so please cancel that transaction.|pending_cash_withdrawal|BANKING77|single_sen
why is a transaction showing as pending when i recieved cash from an atm?|pending_cash_withdrawal|BANKING77|single_sen
my cash in the atm is still pending|pending_cash_withdrawal|BANKING77|single_sen
my atm cash out is still pending|pending_cash_withdrawal|BANKING77|single_sen
i am still waiting for a cash withdrawal to show|pending_cash_withdrawal|BANKING77|single_sen
is my pending cash withdrawal processed?|pending_cash_withdrawal|BANKING77|single_sen
how long til my cash out goes through?|pending_cash_withdrawal|BANKING77|single_sen
why is my atm cash withdrawal showing up as a pending transaction?|pending_cash_withdrawal|BANKING77|single_sen
hi,i tried to get some money out but the machine was not working .the transaction still seems in progress! can you please check what's going on.i don't want to be charged for money that i did not received.|pending_cash_withdrawal|BANKING77|single_sen
hey, my card was declined at an atm in the city centre theatre. my account says the transaction is pending, though. i didn't get the money, though, so what does that mean?|pending_cash_withdrawal|BANKING77|single_sen
why do i have a pending cash withdrawal?|pending_cash_withdrawal|BANKING77|single_sen
i have a pending cash withdrawal|pending_cash_withdrawal|BANKING77|single_sen
i made a withdrawal from my account but it has not posted?|pending_cash_withdrawal|BANKING77|single_sen
is my cash withdrawal pending?|pending_cash_withdrawal|BANKING77|single_sen
i'm not quite understanding why my cash withdrawal is showing as pending.|pending_cash_withdrawal|BANKING77|single_sen
i made a cash withdrawal but the pending status is taking forever.|pending_cash_withdrawal|BANKING77|single_sen
my cash withdrawal is still showing as pending.|pending_cash_withdrawal|BANKING77|single_sen
why am i unable to take money from my card but the statement says the transaction is still pending?|pending_cash_withdrawal|BANKING77|single_sen
why does my account have a pending cash withdrawal?|pending_cash_withdrawal|BANKING77|single_sen
i have a pending transaction in my app. how is it still pending if i pulled the cash out from the atm earlier?|pending_cash_withdrawal|BANKING77|single_sen
cash withdrawal still pending?|pending_cash_withdrawal|BANKING77|single_sen
i received cash from the atm earlier, but this shows up as pending in the app.  i've got the cash already.  how can this be still pending?|pending_cash_withdrawal|BANKING77|single_sen
i tried to take money from my card, but it didn't work. later i saw that the transaction is still in progress. what's goign on?|pending_cash_withdrawal|BANKING77|single_sen
why does it say pending cash withdrawal on my statement?|pending_cash_withdrawal|BANKING77|single_sen
how long with my cash withdrawal stay pending for?|pending_cash_withdrawal|BANKING77|single_sen
where's accounting for my cash withdrawal?|pending_cash_withdrawal|BANKING77|single_sen
my account was charged for a withdraw i tried to make that was decline.|pending_cash_withdrawal|BANKING77|single_sen
how long does it take to post atm with drawl|pending_cash_withdrawal|BANKING77|single_sen
why is my cash withdrawal from the atm still not yet showing as confirmed in my account?|pending_cash_withdrawal|BANKING77|single_sen
what's a pending transaction? my card was declined at an atm, but my account says it's still pending. can i cancel the payment?|pending_cash_withdrawal|BANKING77|single_sen
if i request that my funds be held, what currencies do you use?|fiat_currency_support|BANKING77|single_sen
i want to know how many different currencies my money can be in|fiat_currency_support|BANKING77|single_sen
do you support all fiat currencies?|fiat_currency_support|BANKING77|single_sen
does your system support multiple currency.|fiat_currency_support|BANKING77|single_sen
what currencies can i hold money in?|fiat_currency_support|BANKING77|single_sen
do you support any currency?|fiat_currency_support|BANKING77|single_sen
there is an incoming payment into my account, but it is deactivated. will they still be processed?|fiat_currency_support|BANKING77|single_sen
what currencies do you do exchanges for?|fiat_currency_support|BANKING77|single_sen
in terms of holding and exchange, what fiat currencies do you use.|fiat_currency_support|BANKING77|single_sen
what fiat currencies are used for holding transactions?|fiat_currency_support|BANKING77|single_sen
where can i exchange my money for eur?|fiat_currency_support|BANKING77|single_sen
is it permissible to hold money in multiple currencies?|fiat_currency_support|BANKING77|single_sen
can i exchange to eur?|fiat_currency_support|BANKING77|single_sen
can someone assist me with the details explaining which fiat currencies that you support?|fiat_currency_support|BANKING77|single_sen
do you offer additional currency options?|fiat_currency_support|BANKING77|single_sen
how do i change currencies to euros?|fiat_currency_support|BANKING77|single_sen
what fiat currencies are supported for holding and exchange?|fiat_currency_support|BANKING77|single_sen
when considering currency holdings and exchanges, what fiat currencies are supported?|fiat_currency_support|BANKING77|single_sen
will you handle eur?|fiat_currency_support|BANKING77|single_sen
can i hold money in other currencies?|fiat_currency_support|BANKING77|single_sen
what options do i have for holding currencies?|fiat_currency_support|BANKING77|single_sen
do you happen to do exchanges of eur?|fiat_currency_support|BANKING77|single_sen
do you accept exchanges to eur?|fiat_currency_support|BANKING77|single_sen
can you tell me what currency i can have?|fiat_currency_support|BANKING77|single_sen
am i able to exchange currencies?|fiat_currency_support|BANKING77|single_sen
what currencies are used in your exchange?|fiat_currency_support|BANKING77|single_sen
which fiat currencies do you support?|fiat_currency_support|BANKING77|single_sen
which country's currency do you support?|fiat_currency_support|BANKING77|single_sen
i want to make a currency exchange to eu.|fiat_currency_support|BANKING77|single_sen
can i exchange and hold all fiat currencies?|fiat_currency_support|BANKING77|single_sen
what kind of currency can i hold money in?|fiat_currency_support|BANKING77|single_sen
can i exchange currencies?|fiat_currency_support|BANKING77|single_sen
do you work with all fiat currencies?|fiat_currency_support|BANKING77|single_sen
can i hold money in multiple currencies?|fiat_currency_support|BANKING77|single_sen
how man currencies can i hold?|fiat_currency_support|BANKING77|single_sen
besides usd what other currencies can i have?|fiat_currency_support|BANKING77|single_sen
how do i accept exchanges to eu?|fiat_currency_support|BANKING77|single_sen
what kind of fiat currency can i used for holding and exchange?|fiat_currency_support|BANKING77|single_sen
do you support the exchange of eur from my currency.|fiat_currency_support|BANKING77|single_sen
what countries can i travel to and have access to their currencies?|fiat_currency_support|BANKING77|single_sen
i need my card now!|card_delivery_estimate|BANKING77|single_sen
my card was not in the mail again can you advise?|card_delivery_estimate|BANKING77|single_sen
i need my card quick|card_delivery_estimate|BANKING77|single_sen
how long will it take to get to me?|card_delivery_estimate|BANKING77|single_sen
i'm just wondering when my card will get here.|card_delivery_estimate|BANKING77|single_sen
can you get me my card fast?|card_delivery_estimate|BANKING77|single_sen
how long will it take to deliver something to us?|card_delivery_estimate|BANKING77|single_sen
i live in the us, how long will it take for delivery?|card_delivery_estimate|BANKING77|single_sen
when can i expect my card to be delivered to the us?|card_delivery_estimate|BANKING77|single_sen
i need my card quickly|card_delivery_estimate|BANKING77|single_sen
does delivery to the us take long?|card_delivery_estimate|BANKING77|single_sen
how long will it take to arrive?|card_delivery_estimate|BANKING77|single_sen
can i have my card delivered on a specific day?|card_delivery_estimate|BANKING77|single_sen
what is the difference between standard and express delivery?|card_delivery_estimate|BANKING77|single_sen
can it be delivered by a specific date?|card_delivery_estimate|BANKING77|single_sen
may i choose when it's delivered?|card_delivery_estimate|BANKING77|single_sen
i need it delivered on a certain date.|card_delivery_estimate|BANKING77|single_sen
when should i expect my card?|card_delivery_estimate|BANKING77|single_sen
how long does it take to get my card? can i choose when to receive it?|card_delivery_estimate|BANKING77|single_sen
how long will it take for the card to arrive?|card_delivery_estimate|BANKING77|single_sen
how fast can you deliver?|card_delivery_estimate|BANKING77|single_sen
ordered awhile back, what is the eta in the us?|card_delivery_estimate|BANKING77|single_sen
how long should i expect for the card to arrive?|card_delivery_estimate|BANKING77|single_sen
whats the delivery time to the united states?|card_delivery_estimate|BANKING77|single_sen
when will the card arrive?|card_delivery_estimate|BANKING77|single_sen
send my card as soon as you are able to.|card_delivery_estimate|BANKING77|single_sen
when are cards delivered?|card_delivery_estimate|BANKING77|single_sen
how long does shipping take to get to a us destination?|card_delivery_estimate|BANKING77|single_sen
can i get my card expedited?|card_delivery_estimate|BANKING77|single_sen
how long until my card is delivered?|card_delivery_estimate|BANKING77|single_sen
i need my card to come as soon as possible.|card_delivery_estimate|BANKING77|single_sen
when can i expect to receive my new card?|card_delivery_estimate|BANKING77|single_sen
i am waiting for my card to arrive.|card_delivery_estimate|BANKING77|single_sen
i need my card as soon as possible.|card_delivery_estimate|BANKING77|single_sen
i need it delivered by saturday.|card_delivery_estimate|BANKING77|single_sen
what's the u.s. delivery time?|card_delivery_estimate|BANKING77|single_sen
when will my card arrive?|card_delivery_estimate|BANKING77|single_sen
can i choose a date for delivery?|card_delivery_estimate|BANKING77|single_sen
can i make sure my card is delivered on a specific day?|card_delivery_estimate|BANKING77|single_sen
can i have it be delivered at a certain time?|card_delivery_estimate|BANKING77|single_sen
when traveling, can i auto top-up my card at certain times?|automatic_top_up|BANKING77|single_sen
is there a limit when using auto top-up?|automatic_top_up|BANKING77|single_sen
will it automatically top-up or do i need to do that manually if there isn't much cash left?|automatic_top_up|BANKING77|single_sen
i'm running out of money, can i  auto top up?|automatic_top_up|BANKING77|single_sen
how do i use auto top up?|automatic_top_up|BANKING77|single_sen
can it automatically top-up money if there isn't much left?|automatic_top_up|BANKING77|single_sen
if there isn't much money left can it automatically top-up?|automatic_top_up|BANKING77|single_sen
i read about the auto-top up function, but can't find it in the app.|automatic_top_up|BANKING77|single_sen
can i have it add money at certain time intervals when i travel?|automatic_top_up|BANKING77|single_sen
i'm going to be away for awhile, can i have it add money automatically in certain intervals?|automatic_top_up|BANKING77|single_sen
"where can i find the ""auto-top"" feature?"|automatic_top_up|BANKING77|single_sen
i just activated auto top-up, but it is not letting me enable it. why not?|automatic_top_up|BANKING77|single_sen
is there an auto top-up option?|automatic_top_up|BANKING77|single_sen
where is theft-top option?|automatic_top_up|BANKING77|single_sen
are there limits on auto top-up?|automatic_top_up|BANKING77|single_sen
can you assist me with the auto top up ?|automatic_top_up|BANKING77|single_sen
do you have any limit on the auto top-up?|automatic_top_up|BANKING77|single_sen
why are there limits on auto top-up?|automatic_top_up|BANKING77|single_sen
how can i top up automatically?|automatic_top_up|BANKING77|single_sen
how do i make sure i don't run out of money on my card while traveling?|automatic_top_up|BANKING77|single_sen
what's the limit on automatic top-up?|automatic_top_up|BANKING77|single_sen
if i will be traveling, is there a way to auto top-up my card on certain days?|automatic_top_up|BANKING77|single_sen
where is the auto top-up option?|automatic_top_up|BANKING77|single_sen
can i have a auto top-up when my account is short?|automatic_top_up|BANKING77|single_sen
do you have an auto top-up option?|automatic_top_up|BANKING77|single_sen
can i space out how often money is transferred along my travels?|automatic_top_up|BANKING77|single_sen
will it automatically top-up money if there isn't a lot left?|automatic_top_up|BANKING77|single_sen
can i have it add money automatically in certain intervals?|automatic_top_up|BANKING77|single_sen
can i set up an automatic top-up for travel.|automatic_top_up|BANKING77|single_sen
i've tried looking for the auto-top up option on your website and i can't seem to find it. can you help me?|automatic_top_up|BANKING77|single_sen
how do i top up my money automatically|automatic_top_up|BANKING77|single_sen
can i be topped up once i hit a certain balance?|automatic_top_up|BANKING77|single_sen
will it automatically top-up if there isn't much money left?|automatic_top_up|BANKING77|single_sen
is there any way to auto top-up?|automatic_top_up|BANKING77|single_sen
can you explain where i can find the auto-top option?|automatic_top_up|BANKING77|single_sen
what is the auto top up function and where can i find that at?|automatic_top_up|BANKING77|single_sen
is there a way to top-up automatically?|automatic_top_up|BANKING77|single_sen
is there a top-up feature, if there isn't a lot of money left?|automatic_top_up|BANKING77|single_sen
what is the highest limit for auto top?|automatic_top_up|BANKING77|single_sen
how do i enable auto-top up?|automatic_top_up|BANKING77|single_sen
i've tried my card a bunch of times and it never worked.|card_not_working|BANKING77|single_sen
i can't get my card to work.|card_not_working|BANKING77|single_sen
my card appears to be broken how can i fix it?|card_not_working|BANKING77|single_sen
how do i know why my card isn't working?|card_not_working|BANKING77|single_sen
my card broke.|card_not_working|BANKING77|single_sen
my card won't work.|card_not_working|BANKING77|single_sen
why is my card not working?|card_not_working|BANKING77|single_sen
can you please identify the problem with my bank card?|card_not_working|BANKING77|single_sen
how do i unblock my card using the app?|card_not_working|BANKING77|single_sen
my card does not work|card_not_working|BANKING77|single_sen
